audio_name,dialect,gender,speaker,chroma_mean,chroma_std,duration,hnr,loudness,loudness_peak,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,onset_strength_mean,onset_strength_std,pitch_mean,pitch_range,pitch_std,rms_max,rms_mean,rms_min,rms_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_centroid_mean,spectral_centroid_std,spectral_contrast_mean,spectral_contrast_std,spectral_flatness_mean,spectral_flatness_std,spectral_flux,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_skewness_mean,spectral_skewness_std,spectral_slope_mean,spectral_slope_std,tempo,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
ViSpeech_07501.mp3,North,Male,SPK0087,0.39599175367474226,0.3200202418991045,5.82,0.0,-16.18115211818913,-6.728014198325392,-0.8276720403281997,7.7542471325843225,-10.061296469245292,8.164954693540555,-4.148063650932589,8.84700827390268,-4.94759467189197,7.5370934767119815,-234.56157299275114,48.50171851445265,192.0489218333422,35.28999910694824,4.8852912330582905,30.859243925858028,14.154175593779856,18.702050745357923,6.1338153514247375,17.264888200303748,-0.890894024154081,13.040428889785852,-3.5534622844687607,10.395069233403532,-4.3275763431659415,9.854553064568497,-1.418712203594812,9.73118828083079,1.1298286753912894,0.7582131160034424,160.6577307018718,217.34004351056387,57.93957406911359,0.46089112758636475,0.15521711111068726,0.010678018443286419,0.1155497208237648,1927.450807943004,686.0172505737042,1300.1051340558427,617.9532312803051,20.22052603525564,12.557662228146556,2.8090880371428543e-05,0.00018170260603577547,54.135661873872316,162.52012759333198,100.82376632848977,2233.919692324452,1475.028907241065,11.04735042541672,3.741881918568217,-4.111395301209901e-05,1.5230486826038823e-05,135.99917763157896,-0.008671598725320464,0.10972971243375475,0.026915774402390437,0.017371546930487213
ViSpeech_07502.mp3,North,Male,SPK0087,0.3903429860080449,0.31718035837070596,6.25,0.0,-15.338238444587622,-6.1302490723567225,-1.9141402757272004,7.023181169446266,-4.507427902705633,8.029702017874131,-4.010420711149582,7.581215131042577,-4.208962547020559,7.519576129993357,-251.89965195949046,56.657006136609795,200.00889595352825,34.09198097602657,25.32219664722386,30.19415315832038,4.072417728319623,16.76960976601613,4.905008732686792,18.51546953475453,3.8379995771904984,13.229070597722846,-1.2288241798975168,10.262658211855086,-4.0370974403026025,10.30014647889164,-2.5253615213977296,9.198491740066006,1.1008479822546806,0.8612776789277603,134.90063539404312,117.76105961477407,22.15269878212347,0.4937267601490021,0.17103521525859833,0.015602895058691502,0.12620306015014648,1623.4973299351664,593.9151465476334,1032.3537674670727,738.7666631982966,19.84381042721806,11.777556158969055,6.418416194297718e-05,0.0007741832734694388,57.373777110387515,149.40210238090938,89.0033677614354,1616.30859375,1602.807918018637,10.690513062801676,3.4602935380816957,-3.842391734682177e-05,1.5287138759291097e-05,147.65625,-0.02204219777278512,0.1133543066906059,0.024867919468923933,0.026042598869216668
ViSpeech_07503.mp3,North,Male,SPK0158,0.41837624125347894,0.305791395700245,3.17,0.0,-15.037460211900628,-4.638904648232236,-7.108378316791154,10.099158817028579,-11.588117380223231,11.823797825865055,-5.1150226074897525,9.215071271705872,-4.0480103821853675,9.269763582176912,-221.93056344030094,79.46468979062858,180.38207708224158,36.2892757011882,-1.869741331941534,31.12523565920685,5.729943882495636,22.979166578459395,4.223618119613958,23.476044346537083,2.6562913306713005,16.570834408308915,-4.386843672255423,11.038941824450298,-13.311783161611316,14.743211342279665,-9.30140116351919,10.780564050995206,1.4306202333307436,1.3551799898632522,137.7720146663976,107.62776321670887,27.5812821016964,0.586211085319519,0.17706166207790375,0.00397077389061451,0.14164569973945618,1811.957350098573,630.3473142164551,1362.5358417291764,552.086488673523,21.020871310313883,12.596026204778834,5.8276273964975376e-05,0.0004610478852671861,76.19755815601535,106.32010215408027,72.92247022452005,2372.3459953809306,1343.4670120654425,8.943023197808758,3.0660978858567485,-4.631236727644116e-05,2.4177417240368804e-05,132.51201923076923,0.0014687640020734313,0.07670297472756693,0.03218022924270073,0.014347249967749191
ViSpeech_07504.mp3,North,Male,SPK0158,0.37674490457023724,0.30828737282092433,4.14,0.0,-14.813948267359454,-4.458924513344101,-12.399740104863357,12.549794677196592,-12.80526711786704,10.399176156706872,-3.4454692525845028,9.326637181371748,-7.182900605374662,9.110768627270838,-232.14690636230299,74.42728310528405,186.12935090622494,34.76490531893499,3.1139892966175755,32.20007196886684,14.909366918838478,19.412381722891237,12.994636207515565,23.138333361131018,6.9458950089181455,18.321230075643822,-10.1382809295398,10.608893592864602,-14.780139181428115,14.075970166811727,-10.66233142980235,12.54599991711484,1.4491072987293494,1.291037102766423,124.9823778744971,96.51535047840697,19.224526390946824,0.5984846949577332,0.18167710304260254,0.005929008591920137,0.11935089528560638,1735.6173216453378,706.2073395990216,1229.2763993655217,659.3049053093316,22.081239599438277,12.564161243239772,1.554794933962654e-05,5.8097141834987395e-05,72.97610569867612,144.08166540411793,75.66399764942686,2171.3551240808824,1536.2270500216518,10.65831292231015,2.879484391095533,-4.4203847607130374e-05,2.142530881048816e-05,172.265625,-0.007763219821313637,0.12465522610242391,0.02616613051470588,0.014211928708244748
ViSpeech_07505.mp3,North,Male,SPK0158,0.37725551979148997,0.30788418886896235,5.34,0.0,-13.808509658994959,-3.070713675609502,-7.070697284581757,8.7875845243728,-11.774256248098686,10.95356626484943,-7.437302517856943,9.52315447917594,-4.980867511863042,10.032871439579305,-194.9357481541597,73.53837890780467,178.95028563265868,30.027760674807116,-8.048751465234597,32.20904387892317,10.687466533931543,18.588587210969248,4.199478818512581,20.83144597557439,-0.2749089232298106,16.980769514495822,-13.15171882107243,10.821262690560213,-16.881340947687182,13.695098250622463,-10.169324574943955,11.604302257244214,1.4562472323999998,1.316956918837272,160.57110109273216,136.25817922143216,30.515861525120922,0.7022046446800232,0.20397286117076874,0.0057595171965658665,0.15318429470062256,1865.3511736822838,629.3905378973451,1420.436327024486,652.6600154267908,21.636550402332073,12.750468591813727,2.1249866213678926e-05,0.00010054275446409638,87.57431659546961,125.85775228427086,68.45099177224245,2523.3169157608695,1473.209499582411,9.859874303858241,2.8027562545525195,-5.273817357041937e-05,2.490372033882823e-05,112.34714673913044,0.002551361375948915,0.08443602224355194,0.03236137058423913,0.018070163171492418
ViSpeech_07506.mp3,North,Male,SPK0159,0.5035750366135782,0.29626005425470414,2.7,0.0,-19.80230409948767,-8.85446244577844,-17.15953528099854,17.031384112377932,-3.395861014313215,11.777441198974419,3.2314040903259933,11.399170085842881,-2.046238682874081,10.105604447052892,-295.944392033306,62.9921315923515,202.10515406894146,40.8883223845615,20.855317157350193,24.39477911072818,9.997400777548831,21.492548277739978,30.01171371561377,16.74329159478138,1.2935867606594498,22.009806252209774,-18.473323086637663,19.99878768840717,12.701780488405856,12.975579480897547,8.577126079915107,13.166659303161369,1.2166449739037042,1.3176882108705115,96.90827968487844,50.5461427752778,12.114476104209354,0.3608075976371765,0.10230115801095963,0.004721661098301411,0.06341058760881424,1441.425387081761,669.4344392574541,997.4196031605362,511.67740109068563,21.768369609247536,13.676292573926013,8.147406067620408e-06,6.381237045601388e-05,37.194400889908714,126.21178375528585,83.44633809783643,1887.7133348980688,1495.742021703781,9.807940431884116,3.1772226837364688,-3.394918586255138e-05,1.6213826529438223e-05,112.34714673913044,0.022569476965235622,0.1032104105419439,0.02134396794527897,0.011552174543001994
ViSpeech_07507.mp3,North,Male,SPK0159,0.4608378181002586,0.2922666465511182,2.75,0.0,-16.923579198077956,-9.408771232923169,-14.78412698191285,16.770912887511482,-7.8408847411298215,12.301187106432792,-3.742241157249863,9.050497528163373,-7.73553451342858,9.293486202726479,-289.5314207342192,62.65159167656622,201.1348556809928,37.092675779915766,12.951861668728316,27.49040628665481,22.447458337446225,23.667216154906114,52.24170799585809,27.406809697777,25.232180087821288,18.896566531305897,-18.252631286668613,17.585938291299236,-1.3046858154659422,12.979791462408551,5.766851467337862,12.442105135547273,1.2480597158171742,1.4489379535495344,90.82160808124141,38.42472841683026,7.9247833701738575,0.3385011553764343,0.14250102639198303,0.00666529918089509,0.07578860968351364,1396.9585088752774,597.2469737652385,970.202600679785,719.129966489528,22.07587519921113,12.882647987740402,1.785367210788241e-05,0.00010669318946683412,47.20321186707363,132.5197987613091,61.337982265347065,1910.3676325158228,1503.0218600482203,10.313595099912067,2.353493700665632,-3.6866982767891164e-05,1.5549659963628305e-05,105.46875,0.00025286250884350565,0.10301826234919231,0.020427462420886076,0.023860933608270202
ViSpeech_07508.mp3,North,Male,SPK0159,0.4246077398850441,0.30176309662564194,2.770045351473923,0.0,-15.012498679067335,-7.8757923521184905,-16.096147164629024,19.376006821714743,-2.7049622095678347,15.891204441090466,-10.260086300102095,10.700648243792285,-11.1161046896132,10.271953785292318,-259.23016879247206,78.4421807368278,198.7090011838652,44.350837853222046,6.31217493152608,33.5621930758697,13.663276445324035,19.570452273647085,48.5138917651601,23.979905171734128,25.59002182348906,18.142928749970103,-30.025641534231173,26.672357650968465,-6.259189531271158,14.099715994303128,4.79478856824953,10.903927568270523,1.1042836843665427,1.3119667988670403,97.95598611753698,27.9909403388275,5.945665850762216,0.40383997559547424,0.17757123708724976,0.0031281195115298033,0.09135934710502625,1511.8547210772726,641.0752389378148,1160.2589956841498,777.1151065599545,23.583540694581206,14.199014404473601,3.615328648433553e-05,0.0002839526569049959,49.49443322505751,145.81558346075835,77.8199768656266,2186.566136571653,1397.170899729302,10.653854258059585,2.9010089005554796,-4.4421324687272674e-05,2.0399841400007738e-05,120.18531976744185,0.003696788461437106,0.15063037647544303,0.02525169979079498,0.025699416684706485
ViSpeech_07509.mp3,North,Male,SPK0159,0.4308969441936308,0.2959729735668472,3.76,0.0,-17.34303650067667,-8.398707594222076,-11.723750349955537,17.225282612267744,-8.000759622332387,16.280236060494698,-6.550549308901506,11.137349950926263,-6.994246919069397,13.681276534361423,-285.42594965765466,57.45046842638011,194.51372297764664,51.77211978756908,15.890106343381555,33.28013323190594,19.365104680974657,27.010341442826544,43.05049473359757,28.795719451849568,17.038860894409837,19.45867921131237,-18.522698137070115,16.923889861134864,-4.066989860538867,15.234264310550977,1.719843012267061,12.319127802415874,1.235110815733892,1.1908784442533695,94.89236616584596,57.035437233455326,10.328765377152,0.3802449703216553,0.1357828676700592,0.00248334021307528,0.07906050980091095,1420.650849314668,766.3864837628378,1175.6585405876892,1091.2084146706643,22.399750582600564,12.943837707890943,2.938675740722718e-05,0.00021994360600977416,45.292288328199334,131.1542883600221,75.1766986867099,2177.910698784722,2028.665521034938,9.992116903616834,3.033937862256322,-3.635279425754411e-05,1.4794876298146127e-05,105.46875,0.017932417365366878,0.10551780204715674,0.03201256269290124,0.04206605310128434
ViSpeech_07510.mp3,North,Male,SPK0159,0.4653881436696693,0.28926828387760195,4.06,0.0,-17.325148027497463,-9.165669099746262,-15.919042983447072,18.011634127997528,2.76599444516516,12.276049001935304,-2.855338402603539,10.852622802619686,-11.631904441836086,11.589356515307543,-278.82680501064203,76.56722492985844,199.5153908782198,56.598073954764416,10.082917766159488,33.916663415047516,15.123990413251652,29.11643431309288,29.892692938895884,24.92331314269157,18.67457410907019,17.607091676902535,-17.086359316439072,20.61229614708435,0.37861739684707085,11.144052628269025,-2.964835157062916,13.836922057666248,1.3822721907539215,1.562110120864242,98.7501021680123,54.57107068313927,12.191340052361742,0.34810903668403625,0.13606280088424683,0.004119436256587505,0.0914420485496521,1628.1634889205486,779.2797549668672,1283.764648055484,1090.1109232800122,21.933299187508158,13.964286366191358,1.9481643740713386e-05,8.630079482266893e-05,49.06100172817646,106.78860575168896,65.96535996224517,2333.2763671875,2092.5887715060103,9.009544084619554,2.7973785541545233,-3.922754271932406e-05,1.8814572273981597e-05,147.65625,0.009832475214580107,0.08763585781384256,0.03321986607142857,0.042117619751060216
