audio_name,dialect,gender,speaker,chroma_mean,chroma_std,duration,hnr,loudness,loudness_peak,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,onset_strength_mean,onset_strength_std,pitch_mean,pitch_range,pitch_std,rms_max,rms_mean,rms_min,rms_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_centroid_mean,spectral_centroid_std,spectral_contrast_mean,spectral_contrast_std,spectral_flatness_mean,spectral_flatness_std,spectral_flux,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_skewness_mean,spectral_skewness_std,spectral_slope_mean,spectral_slope_std,tempo,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
ViSpeech_02882.mp3,North,Male,SPK0148,0.3929341801936937,0.30404436376515176,3.1,0.0,-19.1876964145191,-8.302587182396046,5.482952919443929,11.984954864291751,-10.217525533069887,14.879495276543386,-1.9984323899831513,9.768178445583827,-13.44588616959198,9.932095733082686,-253.2467254838898,71.35816263285399,171.47806868256313,31.604819555266214,-1.9466208778580916,32.70482602473066,17.26583649099952,25.609445657697247,4.170409590848991,23.422935170128323,12.371577940800023,19.398863556093495,3.2255607786377563,12.94426604688719,-7.965508972746841,11.464031654440786,-5.05590764337445,13.19001401138365,1.3623140348897234,1.1013916346310422,118.74093067798663,66.65358061190663,19.71654279595017,0.3844762444496155,0.10980224609375,0.0031228428706526756,0.07822631299495697,2364.5952308130773,617.4213125194096,1576.9694000405345,602.6052940323779,22.218485541829406,13.114050329910125,7.278337442100838e-05,0.0005472450025096171,38.76086630295678,143.98149366835884,97.04953370945799,2648.744679920709,1574.2961413790633,10.371807787933546,3.76349492864397,-3.7705079970675344e-05,1.8549521810718903e-05,120.18531976744185,0.00027784008533875446,0.11727660641590422,0.032181013875932835,0.018162533077143602
ViSpeech_02883.mp3,North,Male,SPK0148,0.40933093600295906,0.29931402564277965,3.15,0.0,-19.637356407767214,-8.968942667909229,-0.9750550343019497,13.24118261840606,-12.925609163007323,13.819154432958227,6.050332089655771,11.216187759164736,-12.160790790531422,13.336563313849894,-253.84159962587674,61.9784900966864,169.27290864737424,47.71769418646608,-24.69085900238283,34.0750144540608,20.425973960742017,29.033877279145795,3.4560110388165213,26.05263967308244,6.262174988831187,24.8184762392189,4.613180687475195,15.738598368170603,-6.145728977770796,13.220207058187135,-8.949314525503516,11.616567191183423,1.4571177362157202,1.44264359656998,116.70411220089042,51.17788701604938,15.492476486703962,0.35608333349227905,0.10426247119903564,0.006125647574663162,0.07699861377477646,2261.1489894205224,628.1198133247232,1915.4666864478065,967.9443218771924,22.441518937746412,13.818667948486913,4.423891459725512e-05,0.00019145147270042118,39.78037854643366,107.09693677054311,67.52341089970412,3327.592378504136,1638.7727646558224,8.882683382006896,3.156626479874969,-3.934854630925317e-05,1.7972309599340034e-05,89.10290948275862,-0.006041713225719504,0.11080146451654431,0.04925896139705882,0.04468672134710917
ViSpeech_02884.mp3,North,Male,SPK0148,0.44153126069510457,0.28725809310131145,3.16,0.0,-19.63967001416228,-10.697383854915792,2.090135216131197,13.938464437733124,-4.637367513647973,13.180647060721308,1.2215760280675618,9.745201061317973,-9.959571408078759,11.00806098994182,-246.67784194294612,67.96925189909214,186.03861754048407,41.62192942971342,-20.404229268249946,37.0881546163201,18.80691082574917,28.801499763202422,0.08849260111619822,21.50660622331215,7.4420103879527035,18.071497548919595,1.5993515661241386,13.06112137742963,-9.606119339978749,13.24906606950292,-10.769693653238386,12.593916632221639,1.5237956720519439,1.5172600045233333,118.57826237691417,93.27576237985122,22.944314670951986,0.29182958602905273,0.10423470288515091,0.005965163465589285,0.06807759404182434,2058.948865076793,593.5090357479671,1685.0747686156947,876.5800984393992,21.385623116210596,12.99165213425514,7.876533996849716e-05,0.0005918191508551263,41.269262315953526,88.77547346604042,56.80657658105458,2808.8604266826924,1582.4087682726765,8.130870365846986,2.748557687955636,-4.2035492890688306e-05,1.9189918171180622e-05,71.77734375,-0.011114680062802322,0.09976685316544831,0.044286930517399264,0.0360091331299422
ViSpeech_02885.mp3,North,Male,SPK0148,0.43302596900782964,0.3017154931663828,3.21,0.0,-18.030318318883978,-10.059432092441526,1.4999426897276915,12.034128909047581,-12.056196738868534,13.118138449357916,2.0123195463026335,10.38244582419162,-12.946399223014364,12.309930419429827,-242.486550375599,56.41455211201077,183.85386263745033,45.43898229864805,-8.244566668986808,33.66587449747816,23.913201463984183,28.377875818163254,-0.5964629202235389,22.224105949540967,8.200983447841956,19.203514063121865,-0.007869843518167462,15.244525690946874,-8.339827956129252,13.437186357308125,-8.844081764225365,12.973749534946228,1.4703305094956254,1.3437818707881837,112.31240918103502,62.12191623722151,14.594199113274263,0.3140704035758972,0.12545287609100342,0.005451169330626726,0.07403604686260223,2186.678259971848,719.7632450424265,1642.810087305108,933.4775207574193,21.667509571762277,13.137671149127428,0.00010203094402419761,0.000663109031987048,45.70792643768664,120.26768894685789,71.73624773539768,2885.7601675315886,1973.5599709909886,9.49583462893338,3.1016486386179407,-4.133050895043757e-05,1.6647412374726887e-05,95.703125,0.0033882426138565434,0.09935890933376348,0.038516048059566786,0.03437586068849026
ViSpeech_02886.mp3,North,Male,SPK0148,0.3745922307903111,0.3039518758948088,3.26,0.0,-19.175504981169077,-11.27928613408837,-1.0181226732207844,12.697286655898573,-16.63417113301231,10.789722642291995,1.4259909166520937,8.623761551670993,-9.926301644882983,12.591247816236011,-260.9772255996405,52.29766482720666,183.23368869841676,39.373484235560376,6.299705684132271,30.723176377537364,22.1843706549988,29.902511740832793,-3.004039821425412,22.268167524127595,-1.0147464358198202,17.40952235877603,1.4313075751936293,21.213956279892074,-5.403978164326231,10.611067690569731,-13.928051407356952,13.09342219805974,1.2249699821820825,0.7919340890804415,116.7284875410402,75.94766369214898,19.848658592654274,0.2729192078113556,0.10995647311210632,0.004018776584416628,0.06250328570604324,2184.879117695839,576.1873794685225,1499.1802698566082,817.9782560261855,22.450750057365077,12.786949647565153,4.148547575971825e-05,0.00031683009967493496,35.28913841890247,133.78913260735544,72.99519016614194,2390.262177491103,1694.0213443821367,10.127271723983254,2.915915889896114,-3.591875267251554e-05,1.3147123612039063e-05,117.45383522727273,0.004042283154947772,0.14720851883247996,0.03436561665925267,0.03296142995392412
ViSpeech_02887.mp3,North,Male,SPK0148,0.41545690494155496,0.3055922702638906,3.44,0.0,-21.39167009024138,-11.48752992393316,1.6891034564446694,13.291009712167646,-7.788377008709798,13.52202060544096,4.667791419446896,9.328036089588661,-13.57832524982711,11.362402159029836,-277.424477843168,66.6191720793136,175.3491812415878,36.46882757641972,-8.123264474097262,34.732440064275686,15.268315057404225,22.75074045133692,3.496271765238737,24.9633116796025,13.648056006447264,23.57965265943721,1.5363310653438706,12.517992203535323,-9.828530873323977,15.099492802457856,-11.911852117477416,15.316860392916729,1.4222435332596015,1.3544260710535272,115.83676015859793,97.46523602864706,17.84463400848291,0.2664537727832794,0.08519446849822998,0.0031326948665082455,0.059376537799835205,2342.270794756198,709.7102084958606,1659.1948795511291,652.201950169592,21.922026610169375,13.478448627751657,7.576184592737177e-05,0.00047496294473610944,33.88591250845551,124.88986946407609,78.06265105597902,2932.140743371212,1670.346188033123,9.719933869513442,3.162279154137012,-3.3828308682940105e-05,1.647818859645096e-05,79.50721153846153,-0.004364902286577248,0.08781025582667137,0.03566590382996633,0.025302395668077352
ViSpeech_02888.mp3,North,Male,SPK0148,0.42867979403618817,0.29864849334872473,3.45,0.0,-18.465956441008284,-10.140103877736628,2.777157387562119,15.210363081607099,-9.804899318556469,12.440634378614165,1.5895310362572288,9.150412828640462,-14.01452952046536,12.803467744692709,-238.6240673474896,78.66454736717733,173.51595594021512,45.8467788223791,-19.54750976430524,35.46086716209048,21.373015513658064,27.393298396601054,-0.446546706019524,25.671144934434295,5.911159523950776,21.62116941484951,0.2677987596472743,15.996842481623771,-8.476806063019454,16.509464008537368,-11.141146523389345,14.467875810061612,1.474480309116748,1.2431093901684949,141.88870205334575,197.65527207548806,41.92580084673073,0.311166912317276,0.11931595951318741,0.002853526035323739,0.07124792784452438,2309.465928651976,795.2517274897624,1905.3846282318543,1037.7108699189905,22.39496435648078,13.77501959348535,0.00010971836623160973,0.000576740137405746,50.63154710548193,115.70291208901155,68.27462167219042,3433.8955667994965,2148.1259285323436,9.303627325712633,2.9863720430398453,-4.435130301835499e-05,2.020427724135505e-05,93.96306818181819,0.0005596575378044048,0.07438252430012125,0.04644406721895973,0.044527870132260124
ViSpeech_02889.mp3,North,Male,SPK0148,0.43378261416759384,0.3004458878949913,3.47,0.0,-19.94922425983209,-12.002105328148858,-2.8738463895652764,11.633972530293631,-9.492035526945177,12.81907884246206,3.4217100695405454,9.354049040858236,-12.124247494434657,11.140322396586296,-252.67951919149883,75.32294149568895,179.51224639571637,43.60256379275114,-17.048877964980647,34.700218583715795,16.05063476216704,29.406838066448714,-1.9735672344907431,19.082129297534262,14.232231282009648,17.965195104164724,2.4968772854826766,13.307838392619502,-6.347002940071709,12.484818953620307,-11.044648258038178,13.87663751468622,1.468501348487347,1.3377638226554605,120.513008134894,81.87849330063091,21.09234931964598,0.251126766204834,0.10058528929948807,0.00304068042896688,0.059761449694633484,2276.1113329355553,680.5388754464155,1734.4825505039942,824.0290705062278,21.776199564142882,13.521273196534267,5.324522995153843e-05,0.0002510859059870332,40.589624596715396,120.58995520500385,80.09166050855876,3056.706600125418,1752.224599619554,9.424653791501045,3.3362054637583065,-4.071334385343316e-05,2.0294559550966677e-05,198.76802884615384,0.0038538608150772724,0.0911730043319807,0.03936298076923077,0.033437251508158274
ViSpeech_02890.mp3,North,Male,SPK0148,0.4291355934611173,0.2929847386301911,3.56,0.0,-20.98471670091024,-11.76272794790874,2.116741013831781,12.391826380370507,-7.144648910264508,12.713684375814609,5.219771446640986,9.871748968449104,-13.91874967840996,11.423317163953458,-266.64574154888146,66.47518234841775,175.6612938469156,38.98817271911926,-6.600897869540148,34.1883979561205,26.213617689410583,25.79582221036341,0.17861660672063673,23.98211808189536,13.300189186189328,21.32236985822535,3.971247188649323,11.591396552195246,-5.409380282086588,13.710603667797534,-7.500631221853754,10.382791330089423,1.4983482692581902,1.4239322320565908,111.40368416534076,76.33648899449757,15.132595617902652,0.25814393162727356,0.08928105235099792,0.00389369810000062,0.052149947732686996,2307.539837079191,555.5906359529857,1633.4642578651094,775.3319699592671,22.054298199518044,13.394486594882903,3.598925782018205e-05,0.0001691290636798699,33.06741362187746,118.30592673269112,68.34596003469916,2852.0622327972314,1640.9105665131938,9.542385197459824,3.008752385510469,-3.568218549274219e-05,1.6697490166813466e-05,172.265625,-0.004437781780113312,0.09336497807048874,0.03578290411237785,0.03018040909081756
ViSpeech_02891.mp3,North,Male,SPK0148,0.4290794863233198,0.2858007855381075,3.57,0.0,-20.069365620619575,-11.726950742264908,9.347983466164811,12.655394901558685,-15.488788808357146,12.584813936123968,5.547574762157274,8.29785840575462,-12.112783311354656,14.895624579007581,-252.26966263592996,58.19465351868929,183.47649861464924,38.963208226245754,-4.366418646228279,30.002374628343365,19.781130535755658,28.447563898617393,-11.737832712313404,27.21425016265095,9.57304192823142,17.568030465400703,-0.631917252456796,12.24683640757485,-5.087855101345366,12.892285119063757,-11.84766853524482,12.5937393327184,1.4197192569857422,1.2563180200635455,109.16947493324267,41.107203554864896,9.834910327755372,0.25920942425727844,0.09920357912778854,0.00401800824329257,0.05595630034804344,2489.5093059901164,677.9277861765598,1771.1125877135737,826.6952056265541,21.91574182157291,13.360393370429534,7.98063731161072e-05,0.0003997835229990848,33.332067724352605,94.09056057535065,53.0914547095064,3164.1224254261365,2175.828254030449,8.533848188681478,2.56074662623698,-3.784060225812394e-05,1.501432205241758e-05,99.38401442307692,-0.006291338645078978,0.1305336561775046,0.04203340604707792,0.026899789750193567
